book_id,title,publish_date,lang_id,publisher_id
34474,"The Prize Winner of Defiance, Ohio: How My Mother Raised 10 Kids on 25 Words or Less",,1,
34475,The Finale,2010-06-01,1,3810
34476,Bluebird,2014-01-26,,3534
34477,Cartas a um Jovem Investidor,2008-01-01,8,8184
34478,Byomkesh Bakshi Stories,,1,2418
34479,Honestly Ben,2017-03-28,1,202
34480,Age of Iron,2015-05-28,,19
34481,Children of the Lens,1998-11-01,1,1725
34482,Seas,2016-09-20,1,8185
34483,The Supernatural Ways of Royalty: Discovering Your Rights and Privileges of Being a Son or Daughter of God,2008-03-17,1,7719
34484,Ice Diaries: An Antarctic Memoir,2016-03-15,1,3713
34485,The Mother Goose Diaries,2015-10-27,1,817
34486,Blackbird Fly,2015-03-24,1,514
34487,The Shepherd,1996-04-04,1,237
34488,Summary of The 48 Laws of Power: by Robert Greene | Includes Analysis,,1,
34489,The Dark Planet,1971-01-01,1,8186
34490,عجائب الآثار في التراجم والأخبار,1997-01-01,5,2128
34491,Manara's Kama Sutra,1998-03-01,1,8187
34492,Smashing Physics,2015-05-07,1,764
34493,Sepotong Hati Yang Baru,,9,7190
34494,The Complaints,2009-01-01,1,475
34495,Jih proti Severu 1,1991-01-01,39,8188
34496,The Old River Road,2016-07-08,1,8189
34497,ترکیب بندی در عکاسی,,,6591
34498,One Night,2016-09-23,1,5629
34499,The Unseen World,2016-07-26,1,88
34500,Roommates with Benefits,2017-05-19,1,8190
34501,The Green Years,1949-12-01,1,7521
34502,Ducktails,1998-10-01,1,257
34503,Nonviolent Communication: A Language of Life,2003-09-01,1,8191
34504,Svart som silver,2009-01-01,24,5094
34505,The Afghan,,1,
34506,Jessica The Jazz Fairy,2007-08-01,1,8017
34507,Dank,2016-01-01,10,3321
34508,Bichos,2002-01-01,8,3183
34509,Scoundrels,2013-01-01,1,12
34510,For Beau: The Sarah Ashdown Story,2016-12-15,,2537
34511,Improvisation: Its Nature And Practice In Music,1993-08-22,1,337
34512,Tudemarie,2006-01-01,32,7815
34513,Hap & Leonard: Una stagione selvaggia - Mucho mojo - Il mambo degli orsi,2014-05-06,16,3739
34514,"The Werewolf Handbook: An Essential Guide to Werewolves And, More Importantly, How to Avoid Them",2010-08-01,1,5289
34515,Sad Perfect,2017-02-28,1,66
34516,El arco y la lira: El poema. La revelación poética. Poesía e historia,1972-01-01,6,5518
34517,Don't Let Go,2017-09-26,1,11
34518,The Life-Changing Magic of Not Giving a F*ck: How to Stop Spending Time You Don't Have with People You Don't Like Doing Things You Don't Want to Do,2015-12-29,1,5
34519,The Wrong Man,2006-09-26,1,9
34520,The Country Girls: Three Novels and an Epilogue:,2017-11-14,,66
34521,The Starving Years,,1,8192
34522,月刊少女野崎くん 6 [Gekkan Shoujo Nozaki-kun 6],2015-02-21,14,2859
34523,Servant To The Wolf,2012-04-03,1,8193
34524,A Night at the Opera,2014-11-20,1,5643
34525,Twelfth Night,2014-06-01,1,903
34526,A Mulher Certa,2007-01-01,8,3034
34527,Break Me,2017-06-04,1,8194
34528,Empower Now: True Stories from 14 Young Minority Professionals,2017-02-17,,
34529,The Conspiracy Club,2003-11-25,1,9
34530,Children of the Dark,2016-03-15,1,8195
34531,A Verdadeira História de Jota Cristo,,8,8196
34532,"XXL-Leseprobe - Weil ich Layken liebe (Slammed, #1)",2013-09-12,3,2205
34533,خداوند بزرگ و من، جهان بزرگ و انسان,,4,4993
34534,Pictures from Brueghel and Other Poems,1962-01-01,1,254
34535,Dawning Ascent,2017-12-07,1,4766
34536,El Vizconde de Bragelonne Tomos I & II,2011-09-22,1,8197
34537,My Beautiful Struggle,2017-05-04,1,3015
34538,WHEN A BLACK WOMAN PRAYS: How Church and Faith Change BLACK WOMEN (REVISED EDITION),,1,
34539,"Lost in Shangri-la: A True Story of Survival, Adventure, and the Most Incredible Rescue Mission of World War II",2011-04-26,1,7393
34540,The Gospel According to Starbucks: Living with a Grande Passion,2007-01-16,1,1417
34541,Plutarch's Lives: Volume I,2001-04-10,1,4
34542,Historia del rey transparente,2006-09-01,6,839
34543,Joe Speedboot,2005-07-01,20,1890
34544,Beasts and Savages,2015-09-30,,315
34545,Miranda's Big Mistake,2000-05-04,1,1553
34546,The CEO Buys In,2015-07-21,1,650
34547,Mariposa capoeirista,2016-11-18,6,
34548,The Alchemist,2007-02-08,1,1385
34549,L'ordine della Croce,2013-07-11,16,3864
34550,Self-Reliance,2007-08-01,1,8198
34551,زمین سوخته,,4,
34552,The Rising Dark: A Darkest Minds Collection,2018-01-11,,6609
34553,Breathe and Release,2015-08-31,1,8199
34554,عادت می‌کنیم,2004-01-01,4,8200
34555,Super Sons (2017-) Vol. 3: Parent Trap,2018-10-02,,8024
34556,Best Friends,2005-03-03,1,86
34557,Os tambores de outono - 1ª Parte,2008-01-01,8,6172
34558,Her Favorite Color Was Yellow,2017-11-22,,
34559,Soup Recipes: Delicious Soup Stews and Chili Cookbook,2014-05-27,1,
34560,Robotech: The Macross Saga: Doomsday,1994-08-29,1,12
34561,When We Left,,,
34562,Adolf Hitler: The Ultimate Avatar,,,8201
34563,Threshold of The Soul,2016-02-13,1,
34564,Custody,2011-03-01,1,209
34565,Conspiracy of Blood and Smoke,2015-04-21,1,328
34566,Paper-son Poet: when rails were young,2016-06-04,,8026
34567,Table in the Darkness: A Healing Journey Through an Eating Disorder,2013-12-22,1,3420
34568,True Crime Stories Volume 7: 12 Shocking True Crime Murder Cases (True Crime Anthology),2017-07-11,,
34569,The Motorbike Book : The Definitive Visual History,2015-01-01,1,6744
34570,Reasons to Live,1995-01-01,1,866
34571,Pustynna Włócznia. Księga I,,11,1813
34572,Dear Mr. You,2015-11-10,1,26
34573,Untitled,,1,201
34574,Death Sentence,2011-08-02,1,187
34575,Dance of Thieves,2018-08-07,1,1401
34576,Legion,1983-01-01,1,20
34577,The Life We Bury,2014-10-14,1,8202
34578,The Safest Lies,2016-05-24,1,2122
34579,யாமம்,,13,8203
34580,SuperMutant Magic Academy,2015-04-28,1,1335
34581,"Christianity turned God and Jesus into a religion, never to meddle in state affairs, much less rule the world",,1,4982
34582,One Good Reason,,1,
34583,Dooi,1999-01-01,20,7129
34584,Il fantasma,2007-01-01,16,8204
34585,Тътени,1980-01-01,12,5043
34586,Confessions,2014-08-19,1,508
34587,Nox Atra,2017-03-08,2,8205
34588,চাঁদের পাহাড়,,36,
34589,Depois do Desencontro,,8,1791
34590,Sorceress,2003-03-20,1,456
34591,The Child Finder,2017-09-05,1,36
34592,Zło,1986-01-01,11,8206
34593,Guts,,1,
34594,Protect the Prince,2019-07-02,1,310
34595,Plato: Crito,1983-06-01,1,8207
34596,The Association of Small Bombs,2016-03-22,1,221
34597,Legacy,2010-09-28,1,115
34598,"Invincible: Ultimate Collection, Vol. 2",2006-06-01,1,690
34599,Wastelands: Stories of the Apocalypse,2008-01-01,1,3546
34600,Free the Darkness,2015-12-28,1,8208
34601,Batwoman: Elegy,2010-07-06,1,93
34602,My Home Hero - tome 01,2019-01-10,,8209
34603,The Line That Held Us,2018-08-14,,284
34604,Намедни. Наша эра. 1946-1960.,2014-01-01,30,8210
34605,Trail of Pyres,2019-05-05,1,8211
34606,A Vinha do Anjo,2015-09-30,8,3033
34607,Thick: And Other Essays,2019-05-01,,7007
34608,The Moonlight Sonata,1975-01-01,1,8212
34609,La Prisonnière,2000-01-10,2,1180
34610,Why Animals Saved humans?,2019-03-28,1,
34611,"Happy Marriage ?!, tome 10",2012-12-05,2,8157
34612,Between Embers,2016-08-03,1,
34613,We Three Heroes,2018-08-29,1,2121
34614,Natives: Race and Class in the Ruins of Empire,2018-05-17,1,8213
34615,Life Will Be the Death of Me: . . . and You Too!,2019-04-09,1,49
34616,"Hard Questions, Real Answers",2003-10-17,1,374
34617,Sexism and God Talk: Toward a Feminist Theology,1993-04-01,1,140
34618,Strangers on a Bridge: The Case of Colonel Abel and Francis Gary Powers,2015-08-04,,26
34619,"Habsburgų monarchija, 1809-1918: Austrijos imperijos ir Austrijos-Vengrijos istorija",1999-01-01,52,
34620,Минувшие дни,1958-01-01,30,8214
34621,Un appartement à Paris,2017-03-30,2,1896
34622,Sunkissed,,1,
34623,"Insight and Outlook: An Inquiry Into the Common Foundations of Science, Art and Social Ethics",1949-01-01,1,8215
34624,The Redeemer,2018-11-23,,
34625,On Shirley Hazzard,2020-03-10,1,5075
34626,Muhammad: Forty Introductions,2019-01-08,1,1870
34627,Fire Dancer,2019-10-01,,8216
34628,"Insomniac City: New York, Oliver, and Me",2017-02-14,1,614
34629,Iron House,2011-07-12,1,873
34630,"Kilala Princess, Vol. 04",2007-12-11,14,661
34631,Darkness of Light,2013-02-13,1,8217
34632,Shane Filan: My Autobiography,2014-09-25,,1918
34633,أشياء للذكرى,2000-01-01,5,1347
34634,Which Gate?,2020-03-30,,8218
34635,Eraser,2018-09-01,,2339
34636,Scrappy the Dog,2014-09-07,,5098
34637,Kill Team,2017-08-13,,5731
34638,Tokyo Sanpo,2009-03-21,2,8219
34639,The Adventurers Guild,2017-10-03,1,214
34640,The Rebel Mages/Wandfasted/Light Mage (The Black Witch Chronicles Books 0.5 & 1.5),2019-03-18,,8
34641,The Boer War,1992-12-01,1,67
34642,Tiamat's Wrath,2019-03-26,1,3272
34643,The Cossacks,2006-02-14,1,4
34644,الحب هو,,5,8220
34645,Dear Wife,2019-06-25,1,8221
34646,"Requiem, Changing Times",2019-09-26,1,843
34647,L'Origine du monde,2016-05-13,2,8222
34648,Driving Mr. Dead,2012-01-31,1,565
34649,Down in Flames,2017-04-04,1,469
34650,Τα ποιήματα Β': 1919-1933,2011-01-01,29,2776
34651,সায়েন্স ফিকশান সমগ্র ২,1997-10-01,36,3425
34652,The Glitter Trap,2013-05-14,1,5
34653,Daniel Boone Frontiersman,2004-05-01,1,6329
34654,April Foolishness,2004-01-01,1,2496
34655,Fable,2020-09-01,1,301
34656,I'll Be Seeing You,1993-05-05,1,20
34657,Königsfluch,2020-02-21,3,8223
34658,What We Do in the Light,,1,
34659,Fallen Angel of Mine,2012-12-12,1,6669
34660,The Potion Diaries,2015-07-02,1,1151
34661,"Blackbird, Vol. 1",2019-05-14,1,690
34662,Pennies for Hitler,2012-06-01,1,8
34663,Demain j'arrête!,2011-11-10,2,4945
34664,The Complete Sherlock Holmes & Tales of Terror and Mystery,,1,
34665,Casas vacías,2019-01-01,6,8224
34666,Pin,1981-04-28,,141
34667,What Unbreakable Looks Like,2020-06-23,1,301
34668,Playing Beatie Bow,2001-05-01,,8225
34669,The Target,2014-04-22,1,72
34670,Songbreaths,2018-07-01,1,
34671,Complete Buck Rogers,2014-01-30,1,
34672,Bastard,2015-01-01,1,
34673,Nick and Charlie,2015-07-16,1,100
34674,Fallen,2016-07-08,1,
34675,More Than Anything,2019-06-11,1,650
34676,Narcissism: Denial of the True Self,2004-03-01,1,818
34677,Avrupa ve Biz,,10,1663
34678,Valkyrie,2013-05-02,1,582
34679,The President's Lady,1996-08-30,1,452
34680,Siam Mapped: A History of the Geo-Body of a Nation,1997-06-30,1,3670
34681,Habibi,1999-06-01,1,138
34682,King: A Street Story,2006-04-04,1,216
34683,The Voice of Reason: Essays in Objectivist Thought,1990-06-30,,87
34684,Babouk: Voices of Resistance,1991-01-01,1,6685
34685,The Journals of Rachel Scott: A Journey of Faith at Columbine High,2001-03-13,1,452
34686,Wisdom of Our Fathers: Lessons and Letters from Daughters and Sons,2007-05-15,1,443
34687,Mutineers' Moon,1991-10-01,1,8226
34688,"My Grandfather's Blessings : Stories of Strength, Refuge, and Belonging",2001-04-01,1,40
34689,Gebrauchsanweisung für Wien,,3,
34690,Phantoms in the Brain: Probing the Mysteries of the Human Mind,1999-08-18,1,121
34691,The Secret Diary of Anne Boleyn,1998-05-28,1,163
34692,Heart of the Wilderness,1993-01-01,1,257
34693,Windfalls,2005-06-21,1,61
34694,True Believer / At First Sight,2008-09-30,1,4935
34695,Steve McQueen (CL),2000-09-01,1,8227
34696,Efendi 2: Beyaz Müslümanların Büyük Sırrı,2006-01-01,10,8228
34697,Character Is Destiny: Inspiring Stories Every Young Person Should Know and Every Adult Should Remember,2005-10-25,1,135
34698,"Rising Stars, Vol. 1: Born in Fire",2000-12-24,1,690
34699,"Scorpion, a Good Bad Horse",2001-03-01,1,8229
34700,Under the Eagle,2001-04-05,1,764
34701,Farmer in the Sky,1975-03-12,1,12
34702,Sealed with a Kiss,2006-06-08,1,83
34703,"Loves Music, Loves to Dance",1992-03-01,1,8230
34704,Skin,2006-03-21,1,732
34705,Prince of Chaos,1995-12-01,1,56
34706,Love Letters,,1,
34707,alphabet,2001-05-17,1,254
34708,Twilight,1995-11-07,1,673
34709,Vertigo,2001-10-18,1,7805
34710,Peace Pilgrim: Her Life and Work in Her Own Words,1992-04-01,1,8231
34711,Judy Moody Declares Independence,2010-01-26,1,456
34712,Selena Gomez: Day by Day with,2009-06-01,1,8232
34713,Dreams of Sex and Stage Diving,1994-01-01,1,1483
34714,Animalia,1987-09-15,1,631
34715,Bones of the Moon,2002-05-03,1,277
34716,Neither Victims Nor Executioners,1986-11-30,1,8233
34717,Le Petit Nicolas et Les Copains,2005-12-03,2,1094
34718,Sixpence in Her Shoe,2064-09-01,1,8234
34719,"Earth, Air, Fire & Water: More Techniques of Natural Magic",2002-09-08,1,1067
34720,Too Much of a Good Thing,2005-02-01,1,121
34721,Rumble Tumble,1999-10-01,1,191
34722,Diary of a Mistress,2006-08-01,1,818
34723,The Monarch of the Glen,2000-01-01,1,22
34724,Shroud for the Archbishop,1998-07-01,1,58
34725,Race of Scorpions,1999-03-30,1,59
34726,Cutting: Understanding and Overcoming Self-Mutilation,1999-05-17,1,88
34727,The Complete Short Stories,1998-01-01,1,96
34728,By Possession,2000-09-05,1,42
34729,The Unspoken,2008-02-05,1,429
34730,What We Leave Behind,2009-04-07,1,1750
34731,April Morning,1983-10-01,1,42
34732,Preying For Mercy,,1,8235
34733,Muddle Earth,2007-08-14,1,314
34734,Vems lilla mössa flyger,,24,1552
34735,"07-Ghost, Volume 02",2009-05-05,1,8236
34736,Over the Waters,2005-09-27,1,3843
34737,Cool It: The Skeptical Environmentalist's Guide to Global Warming,2007-09-11,1,2280
34738,"Bleach, Volume 06",2005-04-05,1,519
34739,"Ernest Hemingway's ""A Farewell to Arms""",2009-10-01,,8237
34740,De Bijbel (Literaire editie),2004-10-27,,8238
34741,Make Love! the Bruce Campbell Way,2006-08-22,1,706
34742,The Gates,2009-01-01,1,308
34743,"Tears Of Passion, Tears Of Shame",2007-01-01,,2024
34744,Random Winds,1987-09-01,1,122
34745,Command a King's Ship,1998-10-01,1,7092
34746,"Jan Karon's Mitford Cookbook and Kitchen Reader: Recipes from Mitford Cooks, Favorite Tales from Mitford Books",2004-10-21,1,284
34747,New Hampshire Weddings,2007-03-01,1,1405
34748,By The Light Of My Father's Smile,2005-02-17,1,609
34749,God's Blogs,2008-07-15,1,1179
34750,Selfish Pigs,2009-09-01,1,308
34751,A Concise Chinese-English Dictionary for Lovers,2008-06-10,1,15
34752,The Dictionary of Imaginary Places: The Newly Updated and Expanded Classic,2000-11-02,1,123
34753,Maneater,2009-08-01,1,1506
34754,Între Freud și Hristos,2008-01-01,15,8239
34755,The Secrets of a Fire King,1998-07-15,1,399
34756,La región más transparente,2006-11-01,6,2325
34757,The Espressologist,2009-10-27,1,66
34758,The Pirate's Daughter,1997-09-08,1,225
34759,"Shock of Gray: The Aging of the World's Population and How it Pits Young Against Old, Child Against Parent, Worker Against Boss, Company Against Rival, and Nation Against Nation",2010-10-19,1,26
34760,The Arctic Incident: The Graphic Novel,2009-08-11,1,214
34761,Captured by Moonlight,2010-07-27,1,92
34762,The Sackett Brand,1985-10-01,1,42
34763,Be Careful What You Wish For,2006-01-02,1,308
34764,The Pale Assassin,2009-11-01,1,3633
34765,Witch Fire,2007-06-05,1,471
34766,Blood Price,2004-10-07,1,5
34767,The MacGregor Brides,2002-05-24,1,2870
34768,Sin tetas no hay Paraíso,2007-10-02,6,8240
34769,Oodi rakkaudelle,2007-01-01,21,3090
34770,A Raisin in the Sun: The Unfilmed Original Screenplay,1995-04-01,1,420
34771,"Absolute Boyfriend, Vol. 1",2006-02-07,1,519
34772,Mal Vu Mal Dit,1981-04-01,,8241
34773,Highland Knight,2001-06-01,1,687
34774,Long Hard Ride,,1,1743
34775,Haunted,2009-08-10,1,1388
34776,Vampire of My Dreams,2010-09-21,1,8242
34777,The Pretenders,1999-02-01,1,72
34778,Linda Goodman's Relationship Signs,,1,
34779,Lovely Wicked,2010-09-20,1,4016
34780,The Mystery of the Secret Room,2002-01-01,1,798
34781,Understanding Bible Prophecy for Yourself,2009-08-01,1,1921
34782,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike,2010-09-18,1,1740
34783,Akasha,2011-02-25,1,8243
34784,A Pirate Looks at Fifty,1998-06-02,1,8244
34785,The Lost Books Box Set,2010-08-22,,452
34786,Lost In Place: Growing Up Absurd in Suburbia,1996-05-28,1,59
34787,The Fifth Season,2005-04-26,1,985
34788,A Conspiração dos Antepassados,2007-01-01,8,6291
34789,Batman: Harley and Ivy,2007-07-04,1,93
34790,Diary of a Mad Fat Girl,,1,
34791,The Best Awful,2004-01-06,1,20
34792,Women and Writing,1980-04-24,,123
34793,Rocking Horse,1998-04-06,1,3908
34794,JLS : Our Story So Far,2009-09-03,1,8
34795,At the Bottom of the River,2000-10-15,1,66
34796,The Restorer's Son,2007-09-11,1,8067
34797,Beware of God: Stories,2006-04-03,1,23
34798,Black Robe,1997-06-01,1,349
34799,Missing Mom,2006-08-22,1,339
34800,The Kraken Wakes,1988-01-01,1,22
34801,Destruction d'un cœur,1994-09-07,2,505
34802,The Men Who Loved Evelyn Cotton,,1,
34803,The Great Outdoors,2010-02-13,1,4431
34804,Authentic Beauty,,1,
34805,Hallowed Circle,2009-12-29,1,92
34806,The Law and the Lady,2003-09-01,1,770
34807,A Pirate's Love,2008-11-25,1,133
34808,By Reason of Insanity,2007-01-01,1,498
34809,Girl v. Boy,2008-07-08,1,214
34810,2012: The Return of Quetzalcoatl,2006-05-04,1,1020
34811,Holding the Cards,2002-01-01,1,865
34812,More-With-Less Cookbook,2011-09-01,1,8245
34813,The Shepherd's Tale,2010-11-24,1,1724
34814,Lessons in French,2010-01-26,1,822
34815,The Steadfast Tin Soldier,2005-09-01,1,8246
34816,The Exile and the Sorcerer,2006-02-01,1,5583
34817,Praga,1993-12-01,,2406
34818,Topping from Below,1996-04-15,1,171
34819,A Floresta,1968-01-01,8,3444
34820,The View from Here,2010-11-07,1,450
34821,Psique,2009-01-01,6,8247
34822,Section 8,2009-09-29,1,1962
34823,The Red Wyvern,1998-01-01,,431
34824,Triage,,1,131
34825,The Beauty of the Primitive: Shamanism and the Western Imagination,2007-07-16,1,55
34826,December Moon: Part II of The Raven Saga,2011-08-28,,8248
34827,The Five Dysfunctions of a Team: A Leadership Fable,2002-04-11,1,1903
34828,Making the Gods Work for You: The Astrological Language of the Psyche,2007-12-18,1,985
34829,Staying Alive: Real Poems for Unreal Times,2003-04-02,1,547
34830,Easton's Gold,2005-09-09,1,7680
34831,Numb Toes And Other Woes: More On Peripheral Neuropathy,2001-01-01,1,8249
34832,Walden / Civil Disobedience / And Other Writings,2008-03-01,1,65
34833,The Most Reluctant Convert: C.S. Lewis's Journey to Faith,2002-04-01,1,1438
34834,Hero: The Life and Legend of Lawrence of Arabia,2010-11-16,1,36
34835,When the Smoke Clears,2012-02-01,1,1423
34836,Falso Alarme,,8,8250
34837,Plain Proposal,2011-03-28,1,452
34838,The Liberator,2006-02-28,1,487
34839,The Last Innocent Hour,1993-01-01,1,161
34840,Letting Go of God,2006-12-04,1,8251
34841,الصفقة,1956-01-01,5,1347
34842,Changeling,2007-06-01,1,420
34843,Ghostopolis,2010-07-01,1,1322
34844,The Robber,2000-03-01,1,1910
34845,Hardy Boys Complete Series Set Books 1-66,2006-10-20,1,1169
34846,Immortal War,2011-06-09,1,8252
34847,"De Amore. Comentario a ""El Banquete"" de Platón",2008-01-01,6,
34848,Dragon's War Reborn,2012-01-24,,3991
34849,Je blijft,2010-01-01,20,8253
34850,عبق أرضنا: أصوات من فلسطين وإسرائيل,2004-01-01,5,8254
34851,The Flowers of Hiroshima,1959-09-09,1,221
34852,Avatar Volume 2: The Last Airbender,2006-08-08,1,1967
34853,De ce iubim femeile,2007-01-01,15,1601
34854,The Bringer,2011-05-04,1,8255
34855,She Belongs To Me,2011-12-23,1,8256
34856,Where All the Dead Lie,2011-09-20,1,270
34857,Flights from the Lowlands,2011-11-21,1,2538
34858,"Ripleys Believe It or Not Encyclopedia of the Bizarre: Amazing, Strange, Inexplicable, Weird and All True!",2005-10-01,1,755
34859,The Love Curse of the Rumbaughs,2006-04-18,1,66
34860,Aliens,1999-01-01,1,92
34861,Inherit the Witch,2004-01-01,1,20
34862,Bewitching,2012-02-14,1,132
34863,The Photo Book,1997-02-10,1,1226
34864,The Sea House,2003-01-01,1,19
34865,Mickelsson's Ghosts,2008-09-24,1,254
